pincode,postal_code,locality,city,statename,,
713378,WB0045,Dalurband,Burdwan,West Bengal,,
713378,WB0059,Haripur,Burdwan,West Bengal,,
713381,WB0098,Pandaveswar,Burdwan,West Bengal,,
713384,WB0102,Parashkol,Burdwan,West Bengal,,
713384,WB0103,Parasia,Burdwan,West Bengal,,
713403,WB0589,Budbud,Burdwan,West Bengal,,
713403,WB0101,Paraj,Burdwan,West Bengal,,
713403,WB0129,Sukdal,Burdwan,West Bengal,,
713404,712424,Antpar,Hugli,West Bengal,,
713405,WB0050,Dhatrigram,Burdwan,West Bengal,,
713406,WB0055,Galsi,Burdwan,West Bengal,,
713407,WB0034,Bolgona,Burdwan,West Bengal,,
713408,WB0064,Jamalpur,Burdwan,West Bengal,,
713408,WB0072,Karalaghat,Burdwan,West Bengal,,
713409,WB0071,Kalna,Burdwan,West Bengal,,
713409,WB0133,Uttar Goara,Burdwan,West Bengal,,
713420,WB0593,Panagarh,Burdwan,West Bengal,,
713421,WB0110,Raina,Burdwan,West Bengal,,
713422,WB0062,Hatsimla,Burdwan,West Bengal,,
713422,WB0082,Kusumgram,Burdwan,West Bengal,,
713422,WB0085,Mangalpur,Burdwan,West Bengal,,
713422,WB0122,Satgachia,Burdwan,West Bengal,,
713423,712428,Keshabpur,Hugli,West Bengal,,
713424,WB0118,Samsundor,Burdwan,West Bengal,,
713426,WB0239,Ramchandrapur,Howrah,West Bengal,,
713427,WB0131,Uchalan,Burdwan,West Bengal,,
713432,WB0031,Bhater,Burdwan,West Bengal,,
713502,WB0044,Dainhat,Burdwan,West Bengal,,
713502,WB0547,Islampur,Uttar Dinajpur,West Bengal,,
713502,WB0370,Jagadanandapur,Nadia,West Bengal,,
713512,WB0104,Patuli,Burdwan,West Bengal,,
713513,WB0107,Purbosthali,Burdwan,West Bengal,,
713515,WB0093,Nadanghat,Burdwan,West Bengal,,
713516,WB0100,Panuhat,Burdwan,West Bengal,,
713519,WB0610,Raipur,Bankura,West Bengal,,
713519,WB0119,Samudragarh,Burdwan,West Bengal,,
721101,WB0555,Bidhan Nagar,West Medinipur,West Bengal,,
721101,WB0571,Medinipur,West Medinipur,West Bengal,,
721101,WB0186,Police Line,East Medinipur,West Bengal,,
721101,WB0573,Police Line,West Medinipur,West Bengal,,
721124,WB0553,Balichak,West Medinipur,West Bengal,,
721124,WB0559,Debra,West Medinipur,West Bengal,,
721125,WB0257,Dharmapur,Hugli,West Bengal,,
721126,WB0256,Debro,Hugli,West Bengal,,
721127,WB0161,Garbeta,East Medinipur,West Bengal,,
721134,712503_1,Bandel Thermal Power Stat,Hugli,West Bengal,,
721134,WB0566,Kakdihi,West Medinipur,West Bengal,,
721134,WB0171,Kolaghat,East Medinipur,West Bengal,,
721137,WB0498,Hogla,South Twenty Four Parg,West Bengal,,
721137,WB0174,Mechada,East Medinipur,West Bengal,,
721139,WB0183,Panskura,East Medinipur,West Bengal,,
721140,WB0185,Pingla,East Medinipur,West Bengal,,
721140,WB0572,Pingla,West Medinipur,West Bengal,,
721146,WB0221,Kalara,Howrah,West Bengal,,
721146,WB0169,Khajuri,East Medinipur,West Bengal,,
721147,WB0575,Salboni,West Medinipur,West Bengal,,
721152,WB0175,Mechogram,East Medinipur,West Bengal,,
721154,WB0155,Deaulia,East Medinipur,West Bengal,,
721154,WB0157,Deuli,East Medinipur,West Bengal,,
721171,WB0184,Pashkora,East Medinipur,West Bengal,,
721201,WB0152,Chandrakona,East Medinipur,West Bengal,,
721201,WB0556,Chandrakona,West Medinipur,West Bengal,,
721201,WB0070,Kalla,Burdwan,West Bengal,,
721211,WB0154,Daspur,East Medinipur,West Bengal,,
721211,WB0558,Daspur,West Medinipur,West Bengal,,
721211,WB0156,Debra,East Medinipur,West Bengal,,
721212,WB0163,Ghatal,East Medinipur,West Bengal,,
721212,WB0563,Ghatal,West Medinipur,West Bengal,,
721222,WB0170,Kharar,East Medinipur,West Bengal,,
721222,WB0569,Kharar,West Medinipur,West Bengal,,
721232,WB0172,Kshirpai,East Medinipur,West Bengal,,
721232,WB0570,Kshirpai,West Medinipur,West Bengal,,
721242,WB0574,Ramjibanpur,West Medinipur,West Bengal,,
721253,WB0561,Durllabhganj,West Medinipur,West Bengal,,
721253,WB0562,Garbeta,West Medinipur,West Bengal,,
721301,WB0435,Kharagpur,West Medinipur,West Bengal,,
721301,WB0567,Balarampur,Puruliya,West Bengal,,
721301,WB0568,Kharagpur Rly. Settlement,West Medinipur,West Bengal,,
721401,WB0153,Contai,East Medinipur,West Bengal,,
721424,WB0554,Belda,West Medinipur,West Bengal,,
721425,WB0189,Rani Chack,East Medinipur,West Bengal,,
721429,WB0160,Egra,East Medinipur,West Bengal,,
721430,WB0167,Haria,East Medinipur,West Bengal,,
721441,WB0188,Ramnagar,East Medinipur,West Bengal,,
721444,WB0178,Nachinda,East Medinipur,West Bengal,,
721448,WB0182,Paniparul,East Medinipur,West Bengal,,
721452,WB0191,Satmaile,East Medinipur,West Bengal,,
721458,712136_6,Palpara,Hugli,West Bengal,,
721461,WB0084,Mandarbani,Burdwan,West Bengal,,
721507,WB0565,Jhargram,West Medinipur,West Bengal,,
721516,WB0190,Salboni,East Medinipur,West Bengal,,
721601,WB0147,Bhagaban Pur,East Medinipur,West Bengal,,
721602,WB0159,Durgachak,East Medinipur,West Bengal,,
721603,WB0162,Geonkhali,East Medinipur,West Bengal,,
721604,WB0165,Haldia,East Medinipur,West Bengal,,
721627,WB0187,Radha Moni,East Medinipur,West Bengal,,
721628,WB0173,Mahishadal,East Medinipur,West Bengal,,
721628,WB0268,Purba Tajpur,Hugli,West Bengal,,
721629,WB0164,Goasafat,East Medinipur,West Bengal,,
721629,WB0564,Goasafat,West Medinipur,West Bengal,,
721629,WB0177,Moyna,East Medinipur,West Bengal,,
721631,WB0166,Haldia Township,East Medinipur,West Bengal,,
721631,WB0180,Nandigram,East Medinipur,West Bengal,,
721632,WB0504,Kalyanpur,South Twenty Four Parg,West Bengal,,
721632,WB0179,Nandakumar,East Medinipur,West Bengal,,
721634,WB0145,Bahirgram,East Medinipur,West Bengal,,
721634,WB0552,Bahirgram,West Medinipur,West Bengal,,
721635,WB0524,Patherberia,South Twenty Four Parg,West Bengal,,
721635,WB0192,Sutahata,East Medinipur,West Bengal,,
721636,WB0176,Medinipur,East Medinipur,West Bengal,,
721636,WB0193,Tamluk,East Medinipur,West Bengal,,
721642,WB0560,Deuli,West Medinipur,West Bengal,,
721648,WB0181,Nimtouri,East Medinipur,West Bengal,,
721653,WB0557,Dakshin Baguan,West Medinipur,West Bengal,,
721655,WB0146,Bajkul,East Medinipur,West Bengal,,
721659,WB0149,Brajalal Chack,East Medinipur,West Bengal,,
721667,WB0527,Raichak,South Twenty Four Parg,West Bengal,,
722101,WB0001,Bankura,Bankura,West Bengal,,
722101,WB0366,Gopalpur,Nadia,West Bengal,,
722101,WB0651,Natungram,Birbhum,West Bengal,,
722101,WB0672,Wb_Bankura_017,Bankura,West Bengal,,
722101,WB0673,Wb_Bankura_018,Bankura,West Bengal,,
722101,WB0674,Wb_Bankura_019,Bankura,West Bengal,,
722101,WB0675,Wb_Bankura_020,Bankura,West Bengal,,
722101,WB0676,Wb_Bankura_021,Bankura,West Bengal,,
722101,WB0677,Wb_Bankura_022,Bankura,West Bengal,,
722101,WB0678,Wb_Bankura_023,Bankura,West Bengal,,
722101,WB0679,Wb_Bankura_024,Bankura,West Bengal,,
722101,WB0680,Wb_Bankura_025,Bankura,West Bengal,,
722101,WB0681,Wb_Bankura_026,Bankura,West Bengal,,
722101,WB0682,Wb_Bankura_027,Bankura,West Bengal,,
722101,WB0683,Wb_Bankura_028,Bankura,West Bengal,,
722101,WB0684,Wb_Bankura_029,Bankura,West Bengal,,
722101,WB0685,Wb_Bankura_030,Bankura,West Bengal,,
722101,WB0686,Wb_Bankura_031,Bankura,West Bengal,,
722101,WB0687,Wb_Bankura_032,Bankura,West Bengal,,
722101,WB0688,Wb_Bankura_033,Bankura,West Bengal,,
722101,WB0689,Wb_Bankura_034,Bankura,West Bengal,,
722101,WB0690,Wb_Bankura_035,Bankura,West Bengal,,
722101,WB0691,Wb_Bankura_036,Bankura,West Bengal,,
722101,WB0692,Wb_Bankura_037,Bankura,West Bengal,,
722101,WB0693,Wb_Bankura_038,Bankura,West Bengal,,
722101,WB0694,Wb_Bankura_039,Bankura,West Bengal,,
722101,WB0695,Wb_Bankura_040,Bankura,West Bengal,,
722101,WB0696,Wb_Bankura_041,Bankura,West Bengal,,
722101,WB0697,Wb_Bankura_042,Bankura,West Bengal,,
722101,WB0698,Wb_Bankura_043,Bankura,West Bengal,,
722101,WB0699,Wb_Bankura_044,Bankura,West Bengal,,
722101,WB0700,Wb_Bankura_045,Bankura,West Bengal,,
722101,WB0701,Wb_Bankura_046,Bankura,West Bengal,,
722101,WB0702,Wb_Bankura_047,Bankura,West Bengal,,
722101,WB0703,Wb_Bankura_048,Bankura,West Bengal,,
722101,WB0704,Wb_Bankura_049,Bankura,West Bengal,,
722101,WB0705,Wb_Bankura_050,Bankura,West Bengal,,
722101,WB0706,Wb_Bankura_051,Bankura,West Bengal,,
722101,WB0707,Wb_Bankura_052,Bankura,West Bengal,,
722101,WB0708,Wb_Bankura_053,Bankura,West Bengal,,
722101,WB0709,Wb_Bankura_054,Bankura,West Bengal,,
722101,WB0710,Wb_Bankura_055,Bankura,West Bengal,,
722101,WB0711,Wb_Bankura_056,Bankura,West Bengal,,
722101,WB0712,Wb_Bankura_057,Bankura,West Bengal,,
722101,WB0713,Wb_Bankura_058,Bankura,West Bengal,,
722101,WB0714,Wb_Bankura_059,Bankura,West Bengal,,
722101,WB0715,Wb_Bankura_060,Bankura,West Bengal,,
722101,WB0716,Wb_Bankura_061,Bankura,West Bengal,,
722101,WB0717,Wb_Bankura_062,Bankura,West Bengal,,
722101,WB0718,Wb_Bankura_063,Bankura,West Bengal,,
722101,WB0719,Wb_Bankura_064,Bankura,West Bengal,,
722101,WB0720,Wb_Bankura_065,Bankura,West Bengal,,
722101,WB0721,Wb_Bankura_066,Bankura,West Bengal,,
722101,WB0722,Wb_Bankura_067,Bankura,West Bengal,,
722101,WB0723,Wb_Bankura_068,Bankura,West Bengal,,
722101,WB0724,Wb_Bankura_069,Bankura,West Bengal,,
722101,WB0725,Wb_Bankura_070,Bankura,West Bengal,,
722101,WB0726,Wb_Bankura_071,Bankura,West Bengal,,
722101,WB0727,Wb_Bankura_072,Bankura,West Bengal,,
722101,WB0728,Wb_Bankura_073,Bankura,West Bengal,,
722101,WB0729,Wb_Bankura_074,Bankura,West Bengal,,
722101,WB0730,Wb_Bankura_075,Bankura,West Bengal,,
722101,WB0731,Wb_Bankura_076,Bankura,West Bengal,,
722101,WB0732,Wb_Bankura_077,Bankura,West Bengal,,
722101,WB0733,Wb_Bankura_078,Bankura,West Bengal,,
722101,WB0734,Wb_Bankura_079,Bankura,West Bengal,,
722101,WB0735,Wb_Bankura_080,Bankura,West Bengal,,
722101,WB0736,Wb_Bankura_081,Bankura,West Bengal,,
722101,WB0737,Wb_Bankura_082,Bankura,West Bengal,,
722101,WB0738,Wb_Bankura_083,Bankura,West Bengal,,
722122,WB0004,Bishnupur,Bankura,West Bengal,,
722122,WB0353,Chakdaha,Nadia,West Bengal,,
722132,712101_1,Chandra,Hugli,West Bengal,,
722134,WB0607,Matgoda,Bankura,West Bengal,,
722136,WB0521,Nischintapur,South Twenty Four Parg,West Bengal,,
722137,WB0604,Kamalpur,Bankura,West Bengal,,
722140,WB0605,Khatra,Bankura,West Bengal,,
722141,WB0606,Kotulpur,Bankura,West Bengal,,
722142,WB0374,Krishnanagar,Nadia,West Bengal,,
722143,WB0608,Mejia,Bankura,West Bengal,,
722144,WB0609,Onda,Bankura,West Bengal,,
722148,WB0611,Ranibandh,Bankura,West Bengal,,
722150,WB0613,Sarenga,Bankura,West Bengal,,
722152,712101_6,Pratappur,Hugli,West Bengal,,
722158,WB0612,Saltora,Bankura,West Bengal,,
722158,WB0630,Shyampur,Howrah,West Bengal,,
722161,WB0056,Gopinathpur,Burdwan,West Bengal,,
722178,WB0623,Joypur,Howrah,West Bengal,,
722202,WB0002,Barjora,Bankura,West Bengal,,
722203,WB0003,Beliatore,Bankura,West Bengal,,
722206,WB0168,Kaktia,East Medinipur,West Bengal,,
722206,712149_1,Pandua,Hugli,West Bengal,,
722207,WB0005,Sonamukhi,Bankura,West Bengal,,
723101,WB0442,Puruliya,Puruliya,West Bengal,,
723101,WB0866,Wb_Puruliya_012,Puruliya,West Bengal,,
723101,WB0867,Wb_Puruliya_013,Puruliya,West Bengal,,
723101,WB0868,Wb_Puruliya_014,Puruliya,West Bengal,,
723101,WB0869,Wb_Puruliya_015,Puruliya,West Bengal,,
723101,WB0870,Wb_Puruliya_016,Puruliya,West Bengal,,
723101,WB0871,Wb_Puruliya_017,Puruliya,West Bengal,,
723101,WB0872,Wb_Puruliya_018,Puruliya,West Bengal,,
723101,WB0873,Wb_Puruliya_019,Puruliya,West Bengal,,
723101,WB0874,Wb_Puruliya_020,Puruliya,West Bengal,,
723101,WB0875,Wb_Puruliya_021,Puruliya,West Bengal,,
723101,WB0876,Wb_Puruliya_022,Puruliya,West Bengal,,
723101,WB0877,Wb_Puruliya_023,Puruliya,West Bengal,,
723101,WB0878,Wb_Puruliya_024,Puruliya,West Bengal,,
723101,WB0879,Wb_Puruliya_025,Puruliya,West Bengal,,
723101,WB0880,Wb_Puruliya_026,Puruliya,West Bengal,,
723101,WB0881,Wb_Puruliya_027,Puruliya,West Bengal,,
723101,WB0882,Wb_Puruliya_028,Puruliya,West Bengal,,
723101,WB0883,Wb_Puruliya_029,Puruliya,West Bengal,,
723121,WB0434,Adra,Puruliya,West Bengal,,
723126,WB0437,Chapari,Puruliya,West Bengal,,
723128,WB0015,Anandabazer,Burdwan,West Bengal,,
723133,WB0109,Raghunathpur,Burdwan,West Bengal,,
723133,WB0443,Raghunathpur,Puruliya,West Bengal,,
723145,WB0444,S T Power Project Town,Puruliya,West Bengal,,
723202,WB0439,Jhalda,Puruliya,West Bengal,,
731101,WB0011,Suri,Birbhum,West Bengal,,
731121,WB0670,Takipur,Birbhum,West Bengal,,
731123,WB0633,Bakraswar,Birbhum,West Bengal,,
731123,WB0008,Dubrajpur,Birbhum,West Bengal,,
731124,WB0125,Sirsha,Burdwan,West Bengal,,
731125,WB0632,Babujor,Birbhum,West Bengal,,
731125,WB0637,Garuiapahari,Birbhum,West Bengal,,
731125,WB0639,Khyarashol,Birbhum,West Bengal,,
731125,WB0648,Nabasa,Birbhum,West Bengal,,
731127,WB0666,Md Bazar,Birbhum,West Bengal,,
731130,WB0653,Rajnagar,Birbhum,West Bengal,,
731201,WB0006,Ahmadpur,Birbhum,West Bengal,,
731204,WB0652,Raipur,Birbhum,West Bengal,,
731213,WB0646,Mauraswar,Birbhum,West Bengal,,
731213,WB0665,Mayureswar,Birbhum,West Bengal,,
731213,WB0667,Satpalsa,Birbhum,West Bengal,,
731215,WB0634,Basapara,Birbhum,West Bengal,,
731215,WB0642,Kujutipara,Birbhum,West Bengal,,
731216,WB0037,Chanda,Burdwan,West Bengal,,
731216,WB0664,Mallarpur,Birbhum,West Bengal,,
731216,WB0668,Sonthsal,Birbhum,West Bengal,,
731217,WB0644,Margram,Birbhum,West Bengal,,
731219,WB0739,Gadadharpur,Birbhum,West Bengal,,
731219,WB0647,Murarai,Birbhum,West Bengal,,
731219,WB0740,Wb_Birbhum_042,Birbhum,West Bengal,,
731219,WB0741,Wb_Birbhum_043,Birbhum,West Bengal,,
731219,WB0742,Wb_Birbhum_044,Birbhum,West Bengal,,
731219,WB0743,Wb_Birbhum_045,Birbhum,West Bengal,,
731219,WB0744,Wb_Birbhum_046,Birbhum,West Bengal,,
731219,WB0745,Wb_Birbhum_047,Birbhum,West Bengal,,
731219,WB0746,Wb_Birbhum_048,Birbhum,West Bengal,,
731219,WB0747,Wb_Birbhum_049,Birbhum,West Bengal,,
731219,WB0748,Wb_Birbhum_050,Birbhum,West Bengal,,
731219,WB0749,Wb_Birbhum_051,Birbhum,West Bengal,,
731219,WB0750,Wb_Birbhum_052,Birbhum,West Bengal,,
731219,WB0751,Wb_Birbhum_053,Birbhum,West Bengal,,
731219,WB0752,Wb_Birbhum_054,Birbhum,West Bengal,,
731219,WB0753,Wb_Birbhum_055,Birbhum,West Bengal,,
731220,WB0635,Debagram,Birbhum,West Bengal,,
731220,WB0649,Nalhati,Birbhum,West Bengal,,
731222,WB0669,Rajgram,Birbhum,West Bengal,,
731224,WB0009,Rampurhat,Birbhum,West Bengal,,
731233,WB0656,Tarapith,Birbhum,West Bengal,,
731234,WB0671,Gadadharpur,Birbhum,West Bengal,,
731234,WB0645,Matpalsha,Birbhum,West Bengal,,
731234,WB0105,Poriharpur,Burdwan,West Bengal,,
731234,WB0654,Ramnagar,Birbhum,West Bengal,,
731234,WB0010,Sainthia,Birbhum,West Bengal,,
731236,WB0638,Ilambazar,Birbhum,West Bengal,,
731236,WB0263,Monoharpur,Hugli,West Bengal,,
731236,WB0655,Saktor,Birbhum,West Bengal,,
731237,WB0663,Lohapur,Birbhum,West Bengal,,
731238,WB0662,Chatra,Birbhum,West Bengal,,
731238,712308,Khanpur,Hugli,West Bengal,,
731254,WB0641,Kotasur,Birbhum,West Bengal,,
731301,WB0636,Futishako,Birbhum,West Bengal,,
731301,WB0650,Nanoor,Birbhum,West Bengal,,
731302,WB0640,Kirnahar,Birbhum,West Bengal,,
731303,WB0603,Indus,Bankura,West Bengal,,
731303,WB0643,Labpur,Birbhum,West Bengal,,
732101,WB0308,English Bazar,Maldah,West Bengal,,
732101,WB0508,Krishnamohan,South Twenty Four Parg,West Bengal,,
732101,WB0311,Malda Town,Maldah,West Bengal,,
732101,WB0810,Wb_Maldah_015,Malda,West Bengal,,
732121,WB0307,Aiho,Maldah,West Bengal,,
732122,WB0598,Habibpur,Maldah,West Bengal,,
732122,WB0309,Kachu Pukur,Maldah,West Bengal,,
732123,WB0596,Chanchal,Maldah,West Bengal,,
732124,WB0595,Bamongola,Maldah,West Bengal,,
732124,WB0597,Gazol,Maldah,West Bengal,,
732124,WB0389,Taherpur,Nadia,West Bengal,,
732125,WB0599,Harishchandrapur,Maldah,West Bengal,,
732128,WB0312,Old Maldah,Maldah,West Bengal,,
732140,WB0151,Chandipur,East Medinipur,West Bengal,,
732201,WB0600,Kaliachak,Maldah,West Bengal,,
732202,WB0601,Manikchak,Maldah,West Bengal,,
732203,WB0515,Mathurapur,South Twenty Four Parg,West Bengal,,
732205,WB0602,Ratua,Maldah,West Bengal,,
733101,WB0134,Balurghat,Dakshin Dinajpur,West Bengal,,
733101,WB0793,Wb_Dakshin Dinajpur_003,Dakshin Dinajpur,West Bengal,,
733124,WB0135,Gangarampur,Dakshin Dinajpur,West Bengal,,
733129,WB0548,Kaliaganj,Uttar Dinajpur,West Bengal,,
733134,WB0549,Kasba,Uttar Dinajpur,West Bengal,,
733134,WB0550,Nachhratpur Katabari,Uttar Dinajpur,West Bengal,,
733134,WB0551,Raiganj,Uttar Dinajpur,West Bengal,,
733134,WB0884,Wb_Uttar Dinajpur_007,Uttar Dinajpur,West Bengal,,
733134,WB0885,Wb_Uttar Dinajpur_008,Uttar Dinajpur,West Bengal,,
733201,WB0546,Dalkhola,Uttar Dinajpur,West Bengal,,
733207,WB0229,Manikpur,Howrah,West Bengal,,
734001,WB0917,Adarsh Nagar,Siliguri,West Bengal,,
734001,WB0919,Anand Vihar,Siliguri,West Bengal,,
734001,WB0923,Ashram Para,Siliguri,West Bengal,,
734001,WB0926,Baghajatin Park,Siliguri,West Bengal,,
734001,WB0930,Bhanu Nagar,Siliguri,West Bengal,,
734001,WB0933,Bidhan Market,Siliguri,West Bengal,,
734001,WB0935,Bottel Company,Siliguri,West Bengal,,
734001,WB0944,Dasharath Pally,Siliguri,West Bengal,,
734001,WB0945,Db Para,Siliguri,West Bengal,,
734001,WB0947,Deshbandhu Para,Siliguri,West Bengal,,
734001,WB0960,Haider Para,Siliguri,West Bengal,,
734001,WB0961,Hakim Para,Siliguri,West Bengal,,
734001,WB0962,Hati More,Siliguri,West Bengal,,
734001,WB0965,Iskon Road,Siliguri,West Bengal,,
734001,WB0966,Jagabandhu Para,Siliguri,West Bengal,,
734001,WB0969,Jankar More,Siliguri,West Bengal,,
734001,WB0976,Katwa Bari,Siliguri,West Bengal,,
734001,WB0982,Laxmi Colony,Siliguri,West Bengal,,
734001,WB0985,Mahakal Pally,Siliguri,West Bengal,,
734001,WB0986,Mahananda Para,Siliguri,West Bengal,,
734001,WB0990,Matri Sadan,Siliguri,West Bengal,,
734001,WB1000,Paresh Nagar,Siliguri,West Bengal,,
734001,WB1003,Pranami Mandir Road,Siliguri,West Bengal,,
734001,WB1004,Prasanti Gram,Siliguri,West Bengal,,
734001,WB1006,Radha Bari,Siliguri,West Bengal,,
734001,WB1010,Rath Khola,Siliguri,West Bengal,,
734001,WB1016,Sangati More,Siliguri,West Bengal,,
734001,WB1018,Sarada Pally,Siliguri,West Bengal,,
734001,WB1019,Sarat Pally,Siliguri,West Bengal,,
734001,WB1020,Sarkar Para,Siliguri,West Bengal,,
734001,WB1022,Sevoke Road,Siliguri,West Bengal,,
734001,WB0143,Siliguri,Darjiling,West Bengal,,
734001,WB1025,Siliguri Junction,Siliguri,West Bengal,,
734001,WB1037,Tilok Road,Siliguri,West Bengal,,
734001,WB1040,Vidyasagar Pally,Siliguri,West Bengal,,
734002,WB1013,Salbari,Siliguri,West Bengal,,
734003,WB0922,Ashraf Nagar,Siliguri,West Bengal,,
734003,WB0925,Baghajatin Colony,Siliguri,West Bengal,,
734003,WB0936,Champasari,Siliguri,West Bengal,,
734003,WB0937,Chayan Para,Siliguri,West Bengal,,
734003,WB0942,Daga Pur,Siliguri,West Bengal,,
734003,WB0946,Desel Colony,Siliguri,West Bengal,,
734003,WB0948,Devidangha,Siliguri,West Bengal,,
734003,WB0954,Gandhi Nagar,Siliguri,West Bengal,,
734003,WB0963,Hilcart Road,Siliguri,West Bengal,,
734003,WB0988,Mallaguri,Siliguri,West Bengal,,
734003,WB0998,Panchanan Colony,Siliguri,West Bengal,,
734003,WB0999,Panjabi Para,Siliguri,West Bengal,,
734003,WB1001,Pradhan Nagar,Siliguri,West Bengal,,
734003,WB1002,Prakash Nagar,Siliguri,West Bengal,,
734003,WB1015,Samar Nagar,Siliguri,West Bengal,,
734004,WB0920,Arabinda Pally,Siliguri,West Bengal,,
734004,WB0921,Ashok Nagar,Siliguri,West Bengal,,
734004,WB0924,Babupara,Siliguri,West Bengal,,
734004,WB0931,Bharat Nagar,Siliguri,West Bengal,,
734004,WB0938,Check Post,Siliguri,West Bengal,,
734004,WB0939,College Para,Siliguri,West Bengal,,
734004,WB0940,Court More,Siliguri,West Bengal,,
734004,WB0941,Dab Gram,Siliguri,West Bengal,,
734004,WB0943,Dangi Para,Siliguri,West Bengal,,
734004,WB0951,Fasidewa,Siliguri,West Bengal,,
734004,WB0952,Fulbari,Siliguri,West Bengal,,
734004,WB0956,Gate Bazar,Siliguri,West Bengal,,
734004,WB0958,Ghosh Pukur,Siliguri,West Bengal,,
734004,WB0959,Gopal More,Siliguri,West Bengal,,
734004,WB0967,Jaleswari,Siliguri,West Bengal,,
734004,WB0968,Jalpai More,Siliguri,West Bengal,,
734004,WB0975,Kashmir Colony,Siliguri,West Bengal,,
734004,WB0980,Khudiram Pally,Siliguri,West Bengal,,
734004,WB0994,Naba Gram,Siliguri,West Bengal,,
734004,WB0996,Netaji Pally,Siliguri,West Bengal,,
734004,WB0997,Njp,Siliguri,West Bengal,,
734004,WB1005,Rabindra Nagar,Siliguri,West Bengal,,
734004,WB1007,Ram Sarani,Siliguri,West Bengal,,
734004,WB1012,Saktigar,Siliguri,West Bengal,,
734004,WB1017,Santi Nagar,Siliguri,West Bengal,,
734004,WB1021,Sastri Nagar,Siliguri,West Bengal,,
734004,WB1028,Subhash Pally,Siliguri,West Bengal,,
734004,WB1029,Sukanta Nagar,Siliguri,West Bengal,,
734004,WB1030,Sukanta Pally,Siliguri,West Bengal,,
734004,WB1033,Surya Nagar,Siliguri,West Bengal,,
734004,WB1034,Surya Sen Clony,Siliguri,West Bengal,,
734004,WB1035,Tahkur Nagar,Siliguri,West Bengal,,
734005,WB0955,Ganga Nagar,Siliguri,West Bengal,,
734005,WB0970,Jyoti Nagar,Siliguri,West Bengal,,
734005,WB0977,Khal Para,Siliguri,West Bengal,,
734005,WB0993,Milan Pally,Siliguri,West Bengal,,
734005,WB1023,Sf Road,Siliguri,West Bengal,,
734005,WB1027,Sontoshi Nagar,Siliguri,West Bengal,,
734005,WB1038,Tin Batti More,Siliguri,West Bengal,,
734006,WB0949,Doodh More,Siliguri,West Bengal,,
734006,WB0950,Ektiasal,Siliguri,West Bengal,,
734006,WB0957,Ghogomali,Siliguri,West Bengal,,
734006,WB1039,Vibekananda Pally,Siliguri,West Bengal,,
734007,WB0929,Bhakti Nagar,Siliguri,West Bengal,,
734007,WB0981,Lake Town,Siliguri,West Bengal,,
734008,WB1014,Salugara,Siliguri,West Bengal,,
734009,WB0978,Khaprail,Siliguri,West Bengal,,
734009,WB0992,Methibari,Siliguri,West Bengal,,
734009,WB1032,Sukna,Siliguri,West Bengal,,
734010,WB0927,Bastu Bihar,Siliguri,West Bengal,,
734010,WB0964,Himachal Bihar,Siliguri,West Bengal,,
734010,WB0989,Matigara,Siliguri,West Bengal,,
734010,WB0991,Medical College,Siliguri,West Bengal,,
734010,WB1024,Shiv Mandir,Siliguri,West Bengal,,
734011,WB0220,Kadamtala,Howrah,West Bengal,,
734011,WB0971,Kadamtala,Siliguri,West Bengal,,
734012,WB1009,Rani Dangha,Siliguri,West Bengal,,
734013,WB0136,Bairatisal,Darjiling,West Bengal,,
734014,WB0984,Loknath Nagar,Siliguri,West Bengal,,
734101,WB0138,Darjiling,Darjiling,West Bengal,,
734101,WB0953,Gandar More,Siliguri,West Bengal,,
734101,WB0972,Kakjhora,Siliguri,West Bengal,,
734105,WB0983,Lebong,Siliguri,West Bengal,,
734105,WB0794,Wb_Darjiling_010,Darjiling,West Bengal,,
734105,WB0795,Wb_Darjiling_011,Darjiling,West Bengal,,
734105,WB0796,Wb_Darjiling_012,Darjiling,West Bengal,,
734105,WB0797,Wb_Darjiling_013,Darjiling,West Bengal,,
734105,WB0798,Wb_Darjiling_014,Darjiling,West Bengal,,
