pincode,locality,city,statename
736159,Barokodali BO,COOCHBEHAR,WEST BENGAL
736159,Chilakhana BO,COOCHBEHAR,WEST BENGAL
736159,Debagram BO,COOCHBEHAR,WEST BENGAL
736159,Dhalpal BO,COOCHBEHAR,WEST BENGAL
736159,Kashidanga BO,COOCHBEHAR,WEST BENGAL
736159,Mansai BO,COOCHBEHAR,WEST BENGAL
736159,Uttar Ghogarkuthi BO,COOCHBEHAR,WEST BENGAL
734314,Kafer BO,KALIMPONG,WEST BENGAL
734201,Bansbotey BO,DARJEELING,WEST BENGAL
734201,Dara Goan BO,DARJEELING,WEST BENGAL
734201,Tumbayok BO,DARJEELING,WEST BENGAL
734102,Pussimbing BO,DARJEELING,WEST BENGAL
734301,Lolay BO,KALIMPONG,WEST BENGAL
734301,Pudung BO,KALIMPONG,WEST BENGAL
734301,Sinji BO,KALIMPONG,WEST BENGAL
734105,Badamtam BO,DARJEELING,WEST BENGAL
734104,Tukver B.O,DARJEELING,WEST BENGAL
734311,Sakyong BO,KALIMPONG,WEST BENGAL
734216,Selimbong BO,DARJEELING,WEST BENGAL
734226,Teesta Valley BO,DARJEELING,WEST BENGAL
734209,Moonda Koti BO,DARJEELING,WEST BENGAL
734209,Nalichor BO,DARJEELING,WEST BENGAL
734209,Ringtong BO,DARJEELING,WEST BENGAL
734223,Chunbhati BO,DARJEELING,WEST BENGAL
734312,Bar Dara BO,DARJEELING,WEST BENGAL
734014,Chowpukuria BO,DARJEELING,WEST BENGAL
734423,Pani Ghatta BO,DARJEELING,WEST BENGAL
734426,Buraganj BO,DARJEELING,WEST BENGAL
734426,Chitalghatta BO,DARJEELING,WEST BENGAL
734426,Sahabad BO,DARJEELING,WEST BENGAL
734214,Lower Soureni BO,DARJEELING,WEST BENGAL
734434,Kantivitta BO,DARJEELING,WEST BENGAL
734434,Nijbari BO,DARJEELING,WEST BENGAL
734003,Champasari Forest BO,DARJEELING,WEST BENGAL
734006,Haidarpara BO,JALPAIGURI,WEST BENGAL
734008,Sevoke Forest BO,DARJEELING,WEST BENGAL
734008,Rambhi B.O,KALIMPONG,WEST BENGAL
734009,New Chumta BO,DARJEELING,WEST BENGAL
735305,Padamati BO,JALPAIGURI,WEST BENGAL
735305,Putimari BO,JALPAIGURI,WEST BENGAL
735301,Bhotebari BO,COOCHBEHAR,WEST BENGAL
735121,Bahadur BO,JALPAIGURI,WEST BENGAL
735210,Altagram Magurmari BO,JALPAIGURI,WEST BENGAL
735210,Daukimari BO,JALPAIGURI,WEST BENGAL
735210,Kathapara BO,JALPAIGURI,WEST BENGAL
735210,Kheti BO,COOCHBEHAR,WEST BENGAL
735210,Paschim Mallick Para BO,JALPAIGURI,WEST BENGAL
735210,Vidyashram BO,JALPAIGURI,WEST BENGAL
735302,Boulbari BO,JALPAIGURI,WEST BENGAL
735302,Singimari BO,JALPAIGURI,WEST BENGAL
735211,Parangerpar BO,Alipurduar,WEST BENGAL
735122,Dewanganj BO,COOCHBEHAR,WEST BENGAL
735122,Manikganjhat BO,JALPAIGURI,WEST BENGAL
735122,Satkura BO,JALPAIGURI,WEST BENGAL
735303,Bhogramguri BO,COOCHBEHAR,WEST BENGAL
735303,Buraburi BO,COOCHBEHAR,WEST BENGAL
735303,Dhulia Baldihati BO,COOCHBEHAR,WEST BENGAL
735303,Joresimuli BO,COOCHBEHAR,WEST BENGAL
735303,Keshoribari BO,COOCHBEHAR,WEST BENGAL
735303,Thunkirjhar BO,COOCHBEHAR,WEST BENGAL
735135,Balaram BO,JALPAIGURI,WEST BENGAL
735224,Dhawlaguri BO,JALPAIGURI,WEST BENGAL
735224,Jalpesh Mandir BO,JALPAIGURI,WEST BENGAL
735224,Madhabdanga BO,JALPAIGURI,WEST BENGAL
735304,Bagdokra BO,COOCHBEHAR,WEST BENGAL
735304,Brahamattar Kuchilibari BO,COOCHBEHAR,WEST BENGAL
735304,Kharkharia BO,COOCHBEHAR,WEST BENGAL
735304,Upen Chowki Kuchlibari BO,COOCHBEHAR,WEST BENGAL
735132,Brajapur BO,JALPAIGURI,WEST BENGAL
735133,Karjeepara BO,JALPAIGURI,WEST BENGAL
735133,Patkata BO,JALPAIGURI,WEST BENGAL
735133,Satkhamar BO,JALPAIGURI,WEST BENGAL
735134,Gadra BO,JALPAIGURI,WEST BENGAL
734501,Chanda Company BO,JALPAIGURI,WEST BENGAL
735202,Kathalguri BO,JALPAIGURI,WEST BENGAL
734503,Gairibas BO,KALIMPONG,WEST BENGAL
735218,Ananda Pur BO,JALPAIGURI,WEST BENGAL
735218,Chapadanga BO,JALPAIGURI,WEST BENGAL
735220,Badaitari BO,Alipurduar,WEST BENGAL
735220,Choto Salkumar BO,Alipurduar,WEST BENGAL
735220,Huntapara BO,Alipurduar,WEST BENGAL
735222,Oodlabari BO,JALPAIGURI,WEST BENGAL
735225,Champaguri BO,JALPAIGURI,WEST BENGAL
735228,Garganda BO,Alipurduar,WEST BENGAL
735228,Makrapara BO,Alipurduar,WEST BENGAL
735229,Rungamatee BO,JALPAIGURI,WEST BENGAL
732208,Madapur BO,MALDAH,WEST BENGAL
732208,Sattari BO,MALDAH,WEST BENGAL
732210,Bhgabanpur BO,MALDAH,WEST BENGAL
732210,Krishnapur BO,MALDAH,WEST BENGAL
732210,Lakshmipur BO,MALDAH,WEST BENGAL
732210,Nandalalpur BO,MALDAH,WEST BENGAL
732122,Kanturka BO,MALDAH,WEST BENGAL
732122,Khoribari BO,MALDAH,WEST BENGAL
732122,Manikora BO,MALDAH,WEST BENGAL
732123,Bhingole BO,MALDAH,WEST BENGAL
732123,Hatinda BO,MALDAH,WEST BENGAL
732123,Malikan BO,MALDAH,WEST BENGAL
732123,Paraninagar BO,MALDAH,WEST BENGAL
732123,Sadarpur BO,MALDAH,WEST BENGAL
732124,Ahora BO,MALDAH,WEST BENGAL
732124,Bagsarai BO,MALDAH,WEST BENGAL
732124,Dhaoel BO,MALDAH,WEST BENGAL
732124,Malipara BO,MALDAH,WEST BENGAL
732124,Panchpara BO,MALDAH,WEST BENGAL
732124,Shivajinagar BO,MALDAH,WEST BENGAL
732125,Baghua BO,MALDAH,WEST BENGAL
732125,Bhaluka Bazar BO,MALDAH,WEST BENGAL
732125,Fatehpur BO,MALDAH,WEST BENGAL
732125,Jagannathpur BO,MALDAH,WEST BENGAL
732125,Mahendrapur BO,MALDAH,WEST BENGAL
732125,Sambalpur BO,MALDAH,WEST BENGAL
732125,Talgachhi BO,MALDAH,WEST BENGAL
732125,Harishchandrapur Bazar BO,MALDAH,WEST BENGAL
732102,Haripur BO,MALDAH,WEST BENGAL
732102,Kadamtali BO,MALDAH,WEST BENGAL
732102,Raninagar BO,MALDAH,WEST BENGAL
732201,Bholaichak BO,MALDAH,WEST BENGAL
732201,Joyenpur BO,MALDAH,WEST BENGAL
732201,Sabdalpur BO,MALDAH,WEST BENGAL
732201,Uttar Dariapur BO,MALDAH,WEST BENGAL
732126,Mulaibari BO,MALDAH,WEST BENGAL
732126,Kharba BO,MALDAH,WEST BENGAL
732216,South Kadamtala BO,MALDAH,WEST BENGAL
732216,Srirampur BO,MALDAH,WEST BENGAL
732202,Purbasaidpur BO,MALDAH,WEST BENGAL
732203,Bakdukra Anantalalpur BO,MALDAH,WEST BENGAL
732203,Nazirpur BO,MALDAH,WEST BENGAL
732203,Nurpur BO,MALDAH,WEST BENGAL
732203,Suksena BO,MALDAH,WEST BENGAL
732207,Bangitola BO,MALDAH,WEST BENGAL
732207,Hamidpur BO,MALDAH,WEST BENGAL
732207,Jugaltola BO,MALDAH,WEST BENGAL
732207,Sripur Colony BO,MALDAH,WEST BENGAL
732207,Uttar Lakshmipur BO,MALDAH,WEST BENGAL
732128,Harkharkha BO,MALDAH,WEST BENGAL
732138,Masheshpur BO,MALDAH,WEST BENGAL
732138,Pannapur BO,MALDAH,WEST BENGAL
732138,Parbatidanga BO,MALDAH,WEST BENGAL
732204,Brahmangram BO,MALDAH,WEST BENGAL
732205,Bahirkap BO,MALDAH,WEST BENGAL
732139,Chandmoni BO,MALDAH,WEST BENGAL
732139,Sripur BO,MALDAH,WEST BENGAL
732209,Pirpur BO,MALDAH,WEST BENGAL
732209,Milki BO,MALDAH,WEST BENGAL
732206,Bamangram BO,MALDAH,WEST BENGAL
732206,Chaspara BO,MALDAH,WEST BENGAL
732206,Jalalpur BO,MALDAH,WEST BENGAL
732140,Kushida BO,MALDAH,WEST BENGAL
732140,Paro BO,MALDAH,WEST BENGAL
737120,Lachen BO,NORTH DISTRICT,SIKKIM
737107,Gor BO,NORTH DISTRICT,SIKKIM
737107,Raley Khesey BO,EAST DISTRICT,SIKKIM
737107,Samdong BO,EAST DISTRICT,SIKKIM
737111,Legship BO,WEST DISTRICT,SIKKIM
737111,Lingchom BO,WEST DISTRICT,SIKKIM
737111,Tashiding BO,WEST DISTRICT,SIKKIM
737111,Yangtey BO,WEST DISTRICT,SIKKIM
737116,Lingdem BO,NORTH DISTRICT,SIKKIM
737116,Lower Dzongu BO,NORTH DISTRICT,SIKKIM
737116,Namok BO,NORTH DISTRICT,SIKKIM
737116,Tingchim BO,NORTH DISTRICT,SIKKIM
737116,Tingvong BO,NORTH DISTRICT,SIKKIM
737116,Phensong BO,NORTH DISTRICT,SIKKIM
737128,Manpur BO,SOUTH DISTRICT,SIKKIM
737128,Sumbuk BO,SOUTH DISTRICT,SIKKIM
737126,Kitam BO,SOUTH DISTRICT,SIKKIM
737126,Maniram BO,SOUTH DISTRICT,SIKKIM
737126,Perbing BO,SOUTH DISTRICT,SIKKIM
737126,Phalidara BO,SOUTH DISTRICT,SIKKIM
737126,Singhithang BO,SOUTH DISTRICT,SIKKIM
737126,Sorok BO,SOUTH DISTRICT,SIKKIM
737126,Wok BO,SOUTH DISTRICT,SIKKIM
737121,Buriakhop BO,WEST DISTRICT,SIKKIM
737121,Chakung BO,WEST DISTRICT,SIKKIM
737121,Okharey BO,WEST DISTRICT,SIKKIM
737121,Soreng BO,WEST DISTRICT,SIKKIM
737121,Tharpu BO,WEST DISTRICT,SIKKIM
737106,Karthok BO,Pakyong,SIKKIM
737106,Linkey BO,Pakyong,SIKKIM
737106,Pacheykhani BO,Pakyong,SIKKIM
737113,Bermiok BO,Soreng,SIKKIM
737113,Darap BO,WEST DISTRICT,SIKKIM
737103,Bhusuk BO,EAST DISTRICT,SIKKIM
737103,Bojoghari BO,NORTH DISTRICT,SIKKIM
737103,Lingdok BO,NORTH DISTRICT,SIKKIM
737131,Dalapchand BO,Pakyong,SIKKIM
737131,North Regu BO,Pakyong,SIKKIM
737132,East Pendam BO,Pakyong,SIKKIM
737132,Kateng Bokrang BO,SOUTH DISTRICT,SIKKIM
737132,Mamring BO,SOUTH DISTRICT,SIKKIM
737132,Turung BO,SOUTH DISTRICT,SIKKIM
737135,Samlickmarchak BO,EAST DISTRICT,SIKKIM
737135,Upper Martam BO,EAST DISTRICT,SIKKIM
737139,Phamtam BO,SOUTH DISTRICT,SIKKIM
737133,Aritar BO,Pakyong,SIKKIM
737133,Shivalaya Mandir Lingsey BO,Pakyong,SIKKIM
737134,Lingmoo BO,SOUTH DISTRICT,SIKKIM
737102,Kyanglasha BO,EAST DISTRICT,SIKKIM
737102,Pabyiok BO,EAST DISTRICT,SIKKIM
733158,Baul BO,DINAJPUR DAKSHIN,WEST BENGAL
733158,Bolla BO,DINAJPUR DAKSHIN,WEST BENGAL
733103,Amrail BO,DINAJPUR DAKSHIN,WEST BENGAL
733143,Bhagnail BO,DINAJPUR UTTAR,WEST BENGAL
733143,Durlavpur BO,DINAJPUR UTTAR,WEST BENGAL
733143,Parergram BO,DINAJPUR UTTAR,WEST BENGAL
733156,Kantore BO,DINAJPUR UTTAR,WEST BENGAL
733121,Badalpur BO,DINAJPUR DAKSHIN,WEST BENGAL
733121,Banshihari BO,DINAJPUR DAKSHIN,WEST BENGAL
733121,Dikul BO,DINAJPUR DAKSHIN,WEST BENGAL
733121,Durgapur BO,DINAJPUR DAKSHIN,WEST BENGAL
733121,Mahipal BO,DINAJPUR DAKSHIN,WEST BENGAL
733121,Nilgambhir BO,DINAJPUR DAKSHIN,WEST BENGAL
733121,Sudarshannagar BO,DINAJPUR DAKSHIN,WEST BENGAL
733102,Rajua BO,DINAJPUR DAKSHIN,WEST BENGAL
733123,Gorahar BO,DINAJPUR UTTAR,WEST BENGAL
733123,Ital BO,DINAJPUR UTTAR,WEST BENGAL
733124,Champatali BO,DINAJPUR DAKSHIN,WEST BENGAL
733124,Chenchra BO,DINAJPUR DAKSHIN,WEST BENGAL
733124,Jahangirpur BO,DINAJPUR DAKSHIN,WEST BENGAL
733124,Nalagola BO,MALDAH,WEST BENGAL
733124,Ratanpur BO,DINAJPUR DAKSHIN,WEST BENGAL
733210,Bahar BO,DINAJPUR UTTAR,WEST BENGAL
733210,Hatkholasahapur BO,DINAJPUR UTTAR,WEST BENGAL
733210,Kichaktola BO,DINAJPUR UTTAR,WEST BENGAL
733210,Malkunda BO,DINAJPUR UTTAR,WEST BENGAL
733141,Ashokegram BO,DINAJPUR DAKSHIN,WEST BENGAL
733141,Bhagabatipur BO,DINAJPUR DAKSHIN,WEST BENGAL
733141,Churail Krishnapur BO,DINAJPUR DAKSHIN,WEST BENGAL
733141,Narayanpur BO,DINAJPUR DAKSHIN,WEST BENGAL
733141,Panitara BO,DINAJPUR DAKSHIN,WEST BENGAL
733141,Samjhia BO,DINAJPUR DAKSHIN,WEST BENGAL
733125,Bagichapur BO,DINAJPUR DAKSHIN,WEST BENGAL
733125,Bartakigram BO,DINAJPUR DAKSHIN,WEST BENGAL
733125,Daulatpur South DinajpurBO,DINAJPUR DAKSHIN,WEST BENGAL
733125,Maliandighi BO,DINAJPUR DAKSHIN,WEST BENGAL
733126,Fatepur BO,DINAJPUR DAKSHIN,WEST BENGAL
733126,Hili Aftair BO,DINAJPUR DAKSHIN,WEST BENGAL
733202,Dimrulla BO,DINAJPUR UTTAR,WEST BENGAL
733202,Gunjaria Bazar BO,DINAJPUR UTTAR,WEST BENGAL
733202,Jagtagaon BO,DINAJPUR UTTAR,WEST BENGAL
733202,Kalanagin BO,DINAJPUR UTTAR,WEST BENGAL
733202,Larukhoa Gobindapur BO,DINAJPUR UTTAR,WEST BENGAL
733202,Matikundahat BO,DINAJPUR UTTAR,WEST BENGAL
733128,Kapasia BO,DINAJPUR UTTAR,WEST BENGAL
733128,Nomunia BO,DINAJPUR UTTAR,WEST BENGAL
733129,Akhanagar BO,DINAJPUR UTTAR,WEST BENGAL
733129,Madhabpur BO,DINAJPUR UTTAR,WEST BENGAL
733129,Radhikapur BO,DINAJPUR UTTAR,WEST BENGAL
733129,Raghunathpur BO,DINAJPUR UTTAR,WEST BENGAL
733209,Asuragarh BO,DINAJPUR UTTAR,WEST BENGAL
733209,Hatwar BO,DINAJPUR UTTAR,WEST BENGAL
733215,Altapur BO,DINAJPUR UTTAR,WEST BENGAL
733132,Aminpur BO,DINAJPUR DAKSHIN,WEST BENGAL
733132,Majhihar BO,DINAJPUR UTTAR,WEST BENGAL
733132,Manikore BO,DINAJPUR DAKSHIN,WEST BENGAL
733142,Chaksukdebpur BO,DINAJPUR DAKSHIN,WEST BENGAL
733208,Amalia BO,DINAJPUR UTTAR,WEST BENGAL
733208,Chakulia Hat BO,DINAJPUR UTTAR,WEST BENGAL
733208,Gohara BO,DINAJPUR UTTAR,WEST BENGAL
733208,Kaniabhita BO,DINAJPUR UTTAR,WEST BENGAL
733208,Thakurbari BO,DINAJPUR UTTAR,WEST BENGAL
733133,Batun BO,DINAJPUR DAKSHIN,WEST BENGAL
733133,Nazirpur BO,DINAJPUR DAKSHIN,WEST BENGAL
733133,Sayedpur BO,DINAJPUR DAKSHIN,WEST BENGAL
733130,Baharail BO,DINAJPUR UTTAR,WEST BENGAL
733123,Bhitiar BO,DINAJPUR UTTAR,WEST BENGAL
733130,Bhogram BO,DINAJPUR UTTAR,WEST BENGAL
733130,Madhupur Barduari BO,DINAJPUR UTTAR,WEST BENGAL
733207,Bhaispitta BO,DINAJPUR UTTAR,WEST BENGAL
733207,Chargharia BO,DINAJPUR UTTAR,WEST BENGAL
733207,Debijhora BO,DINAJPUR UTTAR,WEST BENGAL
733207,Gharugachh BO,DINAJPUR UTTAR,WEST BENGAL
733207,GAODHUAKALANG,DINAJPUR UTTAR,WEST BENGAL
733127,Kamdebbati BO,DINAJPUR DAKSHIN,WEST BENGAL
733127,Karaichenchra BO,DINAJPUR DAKSHIN,WEST BENGAL
733127,Mahadebpur BO,DINAJPUR DAKSHIN,WEST BENGAL
733127,Patkola BO,DINAJPUR DAKSHIN,WEST BENGAL
713334,Baraboni BO,PASCHIM BARDHAMAN,WEST BENGAL
713334,Kelejora BO,PASCHIM BARDHAMAN,WEST BENGAL
713334,Churulia BO,PASCHIM BARDHAMAN,WEST BENGAL
713315,Roshna BO,PASCHIM BARDHAMAN,WEST BENGAL
713359,Samdi BO,PASCHIM BARDHAMAN,WEST BENGAL
713359,Old Sitarampur BO,PASCHIM BARDHAMAN,WEST BENGAL
713373,Pariharpur BO,PASCHIM BARDHAMAN,WEST BENGAL
713212,Amlajora BO,PASCHIM BARDHAMAN,WEST BENGAL
713212,Bamunara BO,PASCHIM BARDHAMAN,WEST BENGAL
713212,Gopalpur BO,PASCHIM BARDHAMAN,WEST BENGAL
713212,Malandighi BO,PASCHIM BARDHAMAN,WEST BENGAL
713206,Fuljhore BO,PASCHIM BARDHAMAN,WEST BENGAL
713321,Dakhin Khanda BO,PASCHIM BARDHAMAN,WEST BENGAL
713323,Nupur BO,PASCHIM BARDHAMAN,WEST BENGAL
713337,Jemahari BO,PASCHIM BARDHAMAN,WEST BENGAL
713337,Benali BO,PASCHIM BARDHAMAN,WEST BENGAL
713385,Balijuri BO,PASCHIM BARDHAMAN,WEST BENGAL
713381,Gogla BO,PASCHIM BARDHAMAN,WEST BENGAL
713362,Jote Janki BO,PASCHIM BARDHAMAN,WEST BENGAL
713363,Kumardihi BO,PASCHIM BARDHAMAN,WEST BENGAL
713363,Nabagram BO,PASCHIM BARDHAMAN,WEST BENGAL
713363,Sankarpur BO,PASCHIM BARDHAMAN,WEST BENGAL
722201,Ratra BO,BANKURA,WEST BENGAL
722164,Morar BO,BANKURA,WEST BENGAL
722203,Barkura BO,BANKURA,WEST BENGAL
722203,Chhandar BO,BANKURA,WEST BENGAL
722203,Godardihi BO,BANKURA,WEST BENGAL
722203,Jagannathpur BO,BANKURA,WEST BENGAL
722203,Salbedia BO,BANKURA,WEST BENGAL
722121,Dighi BO,BANKURA,WEST BENGAL
722121,Hirbandh BO,BANKURA,WEST BENGAL
722121,Simlabandh BO,BANKURA,WEST BENGAL
722122,Amral BO,BANKURA,WEST BENGAL
722122,Ajodhya BO,BANKURA,WEST BENGAL
722157,Chumosina BO,BANKURA,WEST BENGAL
722132,Mankanali BO,BANKURA,WEST BENGAL
722132,Westsanabandh BO,BANKURA,WEST BENGAL
722162,Dudhya BO,BANKURA,WEST BENGAL
722134,Amchura BO,BANKURA,WEST BENGAL
722140,Arkama BO,BANKURA,WEST BENGAL
722135,Dhagara BO,BANKURA,WEST BENGAL
722205,Kusmuri BO,BANKURA,WEST BENGAL
722136,Barachingra BO,BANKURA,WEST BENGAL
722136,Boga BO,BANKURA,WEST BENGAL
722136,Hatagram BO,BANKURA,WEST BENGAL
722136,Nabadeulvera BO,BANKURA,WEST BENGAL
722136,Nischintapur BO,BANKURA,WEST BENGAL
722136,Sunrichitra BO,BANKURA,WEST BENGAL
722136,Guniada BO,BANKURA,WEST BENGAL
722136,Jhariakocha BO,BANKURA,WEST BENGAL
722173,Fulkusma Khattagram BO,BANKURA,WEST BENGAL
722173,Natherdanga BO,BANKURA,WEST BENGAL
722173,Saldiha BO,BANKURA,WEST BENGAL
722138,Moynapur BO,BANKURA,WEST BENGAL
722139,Baidyalokhesole BO,BANKURA,WEST BENGAL
722139,Satyayatan BO,BANKURA,WEST BENGAL
722155,Biharjuria BO,BANKURA,WEST BENGAL
722155,Kanchanpur BO,BANKURA,WEST BENGAL
722140,Darsole BO,BANKURA,WEST BENGAL
722140,Dhadanga BO,BANKURA,WEST BENGAL
722140,Kankradara BO,BANKURA,WEST BENGAL
722140,Raidihi BO,BANKURA,WEST BENGAL
722140,Shyambazar BO,BANKURA,WEST BENGAL
722140,Sonagara BO,BANKURA,WEST BENGAL
722141,Samantakhanda BO,BANKURA,WEST BENGAL
722141,Sehas BO,BANKURA,WEST BENGAL
722202,Krishnanagar BO,BANKURA,WEST BENGAL
722143,Ardhagram BO,BANKURA,WEST BENGAL
722143,Bharakalibari BO,BANKURA,WEST BENGAL
722143,Sadhana Rangamati BO,BANKURA,WEST BENGAL
722144,Gorasole BO,BANKURA,WEST BENGAL
722144,Jamjuri BO,BANKURA,WEST BENGAL
722144,Majdiha BO,BANKURA,WEST BENGAL
722144,Murakata BO,BANKURA,WEST BENGAL
722144,Lodna BO,BANKURA,WEST BENGAL
722208,Pearberia BO,BANKURA,WEST BENGAL
722206,Bamira BO,BANKURA,WEST BENGAL
722206,Hatkrishnanagar BO,BANKURA,WEST BENGAL
722206,Kenety BO,BANKURA,WEST BENGAL
722206,Parulia BO,BANKURA,WEST BENGAL
722146,Helna Susunia BO,BANKURA,WEST BENGAL
722146,Jagadalla BO,BANKURA,WEST BENGAL
722148,Akkhuta BO,BANKURA,WEST BENGAL
722148,Birkham BO,BANKURA,WEST BENGAL
722148,Ghagra Haludkanali BO,BANKURA,WEST BENGAL
722149,Mamra BO,BANKURA,WEST BENGAL
722149,Satmouli BO,BANKURA,WEST BENGAL
722158,Bishjore BO,BANKURA,WEST BENGAL
722158,Gossindihi BO,BANKURA,WEST BENGAL
722158,Kanuri BO,BANKURA,WEST BENGAL
722158,Shyampur BO,BANKURA,WEST BENGAL
722150,Chingra BO,BANKURA,WEST BENGAL
722150,Moukura BO,BANKURA,WEST BENGAL
722150,Penchakola BO,BANKURA,WEST BENGAL
722150,Sukhadali BO,BANKURA,WEST BENGAL
722151,Baricha BO,BANKURA,WEST BENGAL
722151,Bhedua BO,BANKURA,WEST BENGAL
722151,Kadma BO,BANKURA,WEST BENGAL
722207,Kundapuskarani BO,BANKURA,WEST BENGAL
722207,Kushadwip BO,BANKURA,WEST BENGAL
722207,Nutanbalarampur BO,BANKURA,WEST BENGAL
722207,Rapatganj BO,BANKURA,WEST BENGAL
722207,Bonbirsingha BO,BANKURA,WEST BENGAL
722207,Dhansimla BO,BANKURA,WEST BENGAL
722207,Dipara BO,BANKURA,WEST BENGAL
209867,Wazidpur BO,UNNAO,UTTAR PRADESH
209825,Badaurra BO,UNNAO,UTTAR PRADESH
209825,Nevarna BO,UNNAO,UTTAR PRADESH
209825,Targaon BO,UNNAO,UTTAR PRADESH
209870,Auras BO,UNNAO,UTTAR PRADESH
209870,Barithana BO,UNNAO,UTTAR PRADESH
209870,Mirzapur Ajgaon BO,UNNAO,UTTAR PRADESH
209870,Sorauli Khanpur BO,UNNAO,UTTAR PRADESH
209870,Tiyar BO,UNNAO,UTTAR PRADESH
209870,Anikhurd BO,UNNAO,UTTAR PRADESH
209306,Ratanpur BO,KANPUR DEHAT,UTTAR PRADESH
209871,Atwa BO,UNNAO,UTTAR PRADESH
209871,Bandakhera BO,UNNAO,UTTAR PRADESH
209871,Devgaon BO,UNNAO,UTTAR PRADESH
209871,Lawani Kalan BO,UNNAO,UTTAR PRADESH
209871,Munda BO,UNNAO,UTTAR PRADESH
209871,Mudha BO,UNNAO,UTTAR PRADESH
209125,Mirgaon BO,KANPUR DEHAT,UTTAR PRADESH
209125,Sandelpur BO,KANPUR DEHAT,UTTAR PRADESH
209125,Umarpur BO,KANPUR DEHAT,UTTAR PRADESH
209860,Rawal Kalan BO,UNNAO,UTTAR PRADESH
209860,Sikandarpur Karan BO,UNNAO,UTTAR PRADESH
225001,Shahabpur BO,BARABANKI,UTTAR PRADESH
225001,Ram Van Kuteer BO,BARABANKI,UTTAR PRADESH
225401,Chirra BO,BARABANKI,UTTAR PRADESH
225416,Dandoopur BO,BARABANKI,UTTAR PRADESH
225416,Dhanauli BO,BARABANKI,UTTAR PRADESH
225416,Dharoopur BO,BARABANKI,UTTAR PRADESH
225416,Gajpatipur BO,BARABANKI,UTTAR PRADESH
225416,Motikpur BO,BARABANKI,UTTAR PRADESH
225403,Tarapur BO,BARABANKI,UTTAR PRADESH
225301,Kheoli BO,BARABANKI,UTTAR PRADESH
225301,Mittai BO,BARABANKI,UTTAR PRADESH
225301,Patna BO,BARABANKI,UTTAR PRADESH
225003,Madhopur BO,BARABANKI,UTTAR PRADESH
225124,Ansari BO,BARABANKI,UTTAR PRADESH
225121,Barauli Malik BO,BARABANKI,UTTAR PRADESH
225121,Bhanmau BO,BARABANKI,UTTAR PRADESH
225121,Birahimabad BO,BARABANKI,UTTAR PRADESH
225121,Dhaurahra BO,BARABANKI,UTTAR PRADESH
225405,Hunsepur BO,BARABANKI,UTTAR PRADESH
225119,Dayalpur BO,BARABANKI,UTTAR PRADESH
225204,Bansa Sharif BO,BARABANKI,UTTAR PRADESH
225204,Budhwara BO,BARABANKI,UTTAR PRADESH
225204,Nainamau BO,BARABANKI,UTTAR PRADESH
225204,Naseernagar BO,BARABANKI,UTTAR PRADESH
225204,Niyamatpur BO,BARABANKI,UTTAR PRADESH
225409,Kithaiya BO,BARABANKI,UTTAR PRADESH
225205,Sirkauli BO,BARABANKI,UTTAR PRADESH
225205,Bilakhiya BO,BARABANKI,UTTAR PRADESH
225206,Maulabad BO,BARABANKI,UTTAR PRADESH
225206,Mushkabad BO,BARABANKI,UTTAR PRADESH
225206,Ram Sahai BO,BARABANKI,UTTAR PRADESH
225206,Saidanpur BO,BARABANKI,UTTAR PRADESH
225412,Ahmadpur BO,BARABANKI,UTTAR PRADESH
225412,Ambaur BO,BARABANKI,UTTAR PRADESH
225412,Mahmoodabad BO,BARABANKI,UTTAR PRADESH
225122,Gehendwar BO,BARABANKI,UTTAR PRADESH
225122,Markhapur BO,BARABANKI,UTTAR PRADESH
225413,Dhanaura BO,BARABANKI,UTTAR PRADESH
225207,Addra BO,BARABANKI,UTTAR PRADESH
225207,Markamau BO,BARABANKI,UTTAR PRADESH
225125,Gerawan BO,BARABANKI,UTTAR PRADESH
225125,Islampur BO,BARABANKI,UTTAR PRADESH
225304,Daulatpur BO,BARABANKI,UTTAR PRADESH
225304,Raniganj Bazar BO,BARABANKI,UTTAR PRADESH
225305,Belahara BO,BARABANKI,UTTAR PRADESH
225305,Gaura BO,BARABANKI,UTTAR PRADESH
225305,Gudauli BO,BARABANKI,UTTAR PRADESH
225305,Mithwara BO,BARABANKI,UTTAR PRADESH
225415,Bangawan BO,BARABANKI,UTTAR PRADESH
225415,Gidrapur BO,BARABANKI,UTTAR PRADESH
225415,Hassaur BO,BARABANKI,UTTAR PRADESH
225415,Kothri Gauriya BO,BARABANKI,UTTAR PRADESH
225415,Panapur BO,BARABANKI,UTTAR PRADESH
225415,Qusba Ichauli BO,BARABANKI,UTTAR PRADESH
225126,Bhilwal BO,BARABANKI,UTTAR PRADESH
225126,Garhi BO,BARABANKI,UTTAR PRADESH
225126,Mohammadpur BO,BARABANKI,UTTAR PRADESH
225126,Ramnagar Pareeva BO,BARABANKI,UTTAR PRADESH
225126,Tejwapur BO,BARABANKI,UTTAR PRADESH
225120,Bibipur Garh BO,BARABANKI,UTTAR PRADESH
225120,Sohawan BO,BARABANKI,UTTAR PRADESH
224122,Kotwa Mohamadpur BO,AMBEDKAR NAGAR,UTTAR PRADESH
224210,Bhaupur BO,AMBEDKAR NAGAR,UTTAR PRADESH
224210,Tendwa Paharpur BO,AMBEDKAR NAGAR,UTTAR PRADESH
